ID,Type,SKU,Name,Published,"Is featured?","Visibility in catalog","Short description",Description,"Date sale price starts","Date sale price ends","Tax status","Tax class","In stock?",Stock,"Low stock amount","Backorders allowed?","Sold individually?","Weight (kg)","Length (cm)","Width (cm)","Height (cm)","Allow customer reviews?","Purchase note","Sale price","Regular price",Categories,Tags,"Shipping class",Images,"Download limit","Download expiry days",Parent,"Grouped products",Upsells,Cross-sells,"External URL","Button text",Position,"Attribute 1 name","Attribute 1 value(s)","Attribute 1 visible","Attribute 1 global","Attribute 2 name","Attribute 2 value(s)","Attribute 2 visible","Attribute 2 global","Attribute 3 name","Attribute 3 value(s)","Attribute 3 visible","Attribute 3 global","Attribute 4 name","Attribute 4 value(s)","Attribute 4 visible","Attribute 4 global","Attribute 5 name","Attribute 5 value(s)","Attribute 5 visible","Attribute 5 global","Attribute 6 name","Attribute 6 value(s)","Attribute 6 visible","Attribute 6 global","Attribute 7 name","Attribute 7 value(s)","Attribute 7 visible","Attribute 7 global"
\n<iframe style=""display: none;""></iframe>",,,taxable,,1,,,0,0,,,,,1,,,205.785123966942149,"Gadgets > Via bottles",,,"https://pickaqua.com/wp-content/uploads/2024/01/via_diamonds_1000px_1.jpg, https://pickaqua.com/wp-content/uploads/2024/01/via_bestandteile_diamonds_1000px_2.jpg, https://pickaqua.com/wp-content/uploads/2024/01/macro_diamond_1000px.jpg",,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8918,simple,,"Drinking bottle ViA | GUARDIAN",1,0,visible,,"<h4>Tourmaline (black) - Amethyst - Rock crystal</h4>
\nLOVE WHAT YOU DRINK. Our bestseller with interchangeable gemstone module has already made history as the original gemstone water bottle. The temperature-resistant and robust glass makes the ViA drinking bottle your perfect companion. Whether in the city or in nature: ViA is indispensable for anyone who wants to enjoy their heavenly gemstone water on the go.
\n
\nGUARDIAN. The unique combination of amethyst, tourmaline and rock crystal promotes awareness and helps to ward off or better process negative influences of all kinds. It ensures a clear mind and can encourage us to release attachments and neutralise disturbances. The calming quartz-silicate mixture is therefore also considered a ""protective mixture"", through which we can experience a feeling of security and freedom.
\n
\n<iframe style=""display: none;""></iframe>",,,taxable,,1,,,0,0,,,,,1,,,73.553719008264463,"Gadgets > Via bottles",,,"https://pickaqua.com/wp-content/uploads/2024/01/via_guardian_1000px_1.jpg, https://pickaqua.com/wp-content/uploads/2024/01/via_bestandteile_guardian_1000px_1.jpg, https://pickaqua.com/wp-content/uploads/2024/01/macro_guardian_1000px.jpg",,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8925,simple,,"Drinking bottle ViA | HAPPINESS",1,0,visible,,"<h5>Jade (nephrite) - carnelian - orange calcite - rock crystal</h5>
\nLOVE WHAT YOU DRINK. Our bestseller with interchangeable gemstone module has already made history as the original gemstone water bottle. The temperature-resistant and robust glass makes the ViA drinking bottle your perfect companion. Whether in the city or in nature: ViA is indispensable for anyone who wants to enjoy their heavenly gemstone water on the go.
\n
\nHAPPINESS. Happiness is largely not a circumstance, but a mental attitude. Give your day a positive direction with this revitalising gemstone blend. Carnelian stimulates sociability as well as positive and emotional bonding. Orange calcite acts like a ray of sunshine on your soul and, according to Far Eastern mythology, jade always gives you that little bit of luck you need.
\n
\n<iframe style=""display: none;""></iframe>
\n
\n<iframe style=""display: none;""></iframe>",,,taxable,,1,,,0,0,,,,,1,,,73.553719008264463,"Gadgets > Via bottles",,,"https://pickaqua.com/wp-content/uploads/2024/01/via_happiness_1000px_1.jpg, https://pickaqua.com/wp-content/uploads/2024/01/via_bestandteile_happiness_1000px_1.jpg, https://pickaqua.com/wp-content/uploads/2024/01/macro_happiness_1000px.jpg",,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8931,simple,,"Drinking bottle ViA | FOREVER YOUNG",1,0,visible,,"<h4>Aquamarine - Aventurine - Smoky quartz - Rock crystal</h4>
\nLOVE WHAT YOU DRINK. Our bestseller with interchangeable gemstone module has already made history as the original gemstone water bottle. The temperature-resistant and robust glass makes the ViA drinking bottle your perfect companion. Whether in the city or in nature: ViA is indispensable for anyone who wants to enjoy their heavenly gemstone water on the go.
\n
\nFOREVER YOUNG. Water is the elixir of life. A sufficient amount of fresh, living water helps you to reduce stress, eliminate waste products and cleanse your body. Aventurine for relaxation and invigoration, aquamarine for the necessary serenity and smoky quartz for active stress management have a supporting effect.
\n
\n<iframe style=""display: none;""></iframe>",,,taxable,,1,,,0,0,,,,,1,,,73.553719008264463,"Gadgets > Via bottles",,,"https://pickaqua.com/wp-content/uploads/2024/01/via_forever-young_1000px_1.jpg, https://pickaqua.com/wp-content/uploads/2024/01/via_bestandteile_forever-young_1000px_1.jpg, https://pickaqua.com/wp-content/uploads/2024/01/macro_forever-young_1000px.jpg",,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8938,simple,,"Drinking bottle ViA | LUNA",1,0,visible,,"<h4>Moonstone (labradorite) - rock crystal</h4>
\nLOVE WHAT YOU DRINK. Our bestseller with interchangeable gemstone module has already made history as the original gemstone water bottle. The temperature-resistant and robust glass makes the ViA drinking bottle your perfect companion. Whether in the city or in nature: ViA is indispensable for anyone who wants to enjoy their heavenly gemstone water on the go.
\n
\nLUNA. The moonstone is closely linked to the cyclical energies of the moon, its colourful iridescence promises transformation and abundance. Women in particular are aware of the effect of the moon on the environment and their bodies. Moonstone therefore stands for femininity, intuition and creativity and can have a supportive and balancing effect on the natural cycles of life.
\n
\n<iframe style=""display: none;""></iframe>
\n
\n<iframe style=""display: none;""></iframe>",,,taxable,,1,,,0,0,,,,,1,,,73.553719008264463,"Gadgets > Via bottles",,,"https://pickaqua.com/wp-content/uploads/2024/01/via_luna_1000px_1.jpg, https://pickaqua.com/wp-content/uploads/2024/01/via_bestandteile_luna_1000px_1.jpg, https://pickaqua.com/wp-content/uploads/2024/01/macro_luna_1000px.jpg",,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8944,simple,,"Drinking bottle ViA | VITALITY",1,0,visible,,"<h5>Emerald - rock crystal</h5>
\nLOVE WHAT YOU DRINK. Our bestseller with interchangeable gemstone module has already made history as the original gemstone water bottle. The temperature-resistant and robust glass makes the ViA drinking bottle your perfect companion. Whether in the city or in nature: ViA is indispensable for anyone who wants to enjoy their heavenly gemstone water on the go.
\n
\nVITALITY. The human body consists largely of water. So what could be more important than providing it with enough fresh water every day? Support your body in developing its very own self-healing powers with naturally revitalised emerald water.
\n
\n<iframe style=""display: none;""></iframe>
\n
\n<iframe style=""display: none;""></iframe>",,,taxable,,1,,,0,0,,,,,1,,,73.553719008264463,"Gadgets > Via bottles",,,"https://pickaqua.com/wp-content/uploads/2024/01/via_vitality_1000px_1.jpg, https://pickaqua.com/wp-content/uploads/2024/01/macro_vitality_1000px.jpg, https://pickaqua.com/wp-content/uploads/2024/01/via_bestandteile_vitalilty_1000px_1.jpg",,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8951,simple,,"Drinking bottle ViA | LOVE",1,0,visible,,"<h5>Rose quartz - garnet - rock crystal</h5>
\nLOVE WHAT YOU DRINK. Our bestseller with interchangeable gemstone module has already made history as the original gemstone water bottle. The temperature-resistant and robust glass makes the ViA drinking bottle your perfect companion. Whether in the city or in nature: ViA is indispensable for anyone who wants to enjoy their heavenly gemstone water on the go.
\n
\nLOVE. Love is the highest energy in the universe and the most beautiful feeling that can permeate us. We experience it with every sip of this precious water. The delicate rose quartz symbolises sensitivity and romance like no other stone. The fiery garnet symbolises sensuality and confidence. The two combined create a unique emotional dynamic: love. The perfect gift for special occasions in love and partnership!
\n
\n<iframe style=""display: none;""></iframe>
\n
\n<iframe style=""display: none;""></iframe>",,,taxable,,1,,,0,0,,,,,1,,,61.15702479338843,"Gadgets > Via bottles",,,"https://pickaqua.com/wp-content/uploads/2024/01/via_love_1000px_1.jpg, https://pickaqua.com/wp-content/uploads/2024/01/via_bestandteile_love_1000px_1.jpg, https://pickaqua.com/wp-content/uploads/2024/01/macro_love_1000px.jpg",,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8957,simple,,"Drinking bottle ViA | FIVE ELEMENTS",1,0,visible,,"<h5>Amethyst - chalcedony - petrified wood - rose quartz - ocean jasper</h5>
\nLOVE WHAT YOU DRINK. Our bestseller with interchangeable gemstone module has already made history as the original gemstone water bottle. The temperature-resistant and robust glass makes the ViA drinking bottle your perfect companion. Whether in the city or in nature: ViA is indispensable for anyone who wants to enjoy their heavenly gemstone water on the go.
\n
\nFIVE ELEMENTS. Traditional Chinese medicine (TCM) sees life as an eternal transformation. Every transformation goes through five phases, which are characterised by the elements wood, fire, earth, metal and water. Our mixture contains a representative gemstone for each of these elements, which can have a harmonising effect on the course of change.
\n
\n<iframe style=""display: none;""></iframe>
\n
\n<iframe style=""display: none;""></iframe>",,,taxable,,1,,,0,0,,,,,1,,,61.15702479338843,"Gadgets > Via bottles",,,"https://pickaqua.com/wp-content/uploads/2024/01/via_five-elements_1000px_1.jpg, https://pickaqua.com/wp-content/uploads/2024/01/via_assembled_five-elements.jpg, https://pickaqua.com/wp-content/uploads/2024/01/macro_five-elements_1000px.jpg",,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8963,simple,,"Drinking bottle ViA | FITNESS",1,0,visible,,"<h5>Red jasper - magnesite - rock crystal</h5>
\nLOVE WHAT YOU DRINK. Our bestseller with interchangeable gemstone module has already made history as the original gemstone water bottle. The temperature-resistant and robust glass makes the ViA drinking bottle your perfect companion. Whether in the city or in nature: ViA is indispensable for anyone who wants to enjoy their heavenly gemstone water on the go.
\n
\nFITNESS. Opposites attract - as do the seemingly polar properties of these gemstones. In modern gemstone therapy, red jasper stands for stability and vigour, magnesite for serenity and relaxation. But it is precisely this combination in combination with the clarity of rock crystal that gives the user vitality and inner peace.
\n
\n<iframe style=""display: none;""></iframe>
\n
\n<iframe style=""display: none;""></iframe>",,,taxable,,1,,,0,0,,,,,1,,,61.15702479338843,"Gadgets > Via bottles",,,"https://pickaqua.com/wp-content/uploads/2024/01/via_fitness_1000px_1.jpg, https://pickaqua.com/wp-content/uploads/2024/01/via_assembled_fitness.jpg, https://pickaqua.com/wp-content/uploads/2024/01/macro_fitness_1000px.jpg",,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8971,simple,,"Drinking bottle ViA | BALANCE",1,0,visible,,"<h5>Sodalite - Chalcedony - Rock crystal</h5>
\nLOVE WHAT YOU DRINK. Our bestseller with interchangeable gemstone module has already made history as the original gemstone water bottle. The temperature-resistant and robust glass makes the ViA drinking bottle your perfect companion. Whether in the city or in nature: ViA is indispensable for anyone who wants to enjoy their heavenly gemstone water on the go.
\n
\nBALANCE. In gemstone healing, sodalite has always stood for balance, wisdom and inner peace. Like chalcedony, it is also said to strengthen interpersonal communication and is therefore also known as the poet's stone. What could be more helpful in today's world, which is characterised by constant restlessness, haste and hectic pace?
\n
\n<iframe style=""display: none;""></iframe>
\n
\n<iframe style=""display: none;""></iframe>",,,taxable,,1,,,0,0,,,,,1,,,61.15702479338843,"Gadgets > Via bottles",,,"https://pickaqua.com/wp-content/uploads/2024/01/via_balance_1000px_1.jpg, https://pickaqua.com/wp-content/uploads/2024/01/macro_balance_1000px.jpg, https://pickaqua.com/wp-content/uploads/2024/01/via_bestandteile_balance_1000px_1.jpg",,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8977,simple,,"Drinking bottle ViA | WELLNESS",1,0,visible,,"<h5>Amethyst - Rose quartz - Rock crystal</h5>
\nLOVE WHAT YOU DRINK. Our bestseller with interchangeable gemstone module has already made history as the original gemstone water bottle. The temperature-resistant and robust glass makes the ViA drinking bottle your perfect companion. Whether in the city or in nature: ViA is indispensable for anyone who wants to enjoy their heavenly gemstone water on the go.
\n
\nWELLNESS. This revitalising gemstone mixture is traditionally said to help support perception, intuition and empathy. At the same time, it promotes a stable inner centre and creates a sense of well-being.
\n
\n<iframe style=""display: none;""></iframe>
\n
\n<iframe style=""display: none;""></iframe>",,,taxable,,1,,,0,0,,,,,1,,,48.760330578512397,"Gadgets > Via bottles",,,"https://pickaqua.com/wp-content/uploads/2024/01/via_wellness.jpg, https://pickaqua.com/wp-content/uploads/2024/01/via_bestandteile_wellness_1000px_1.jpg, https://pickaqua.com/wp-content/uploads/2024/01/macro_wellness_1000px.jpg",,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9700,simple,ice-hat,"ICE HAT",1,1,visible,,"<h2 class=""image-with-text__heading inline-richtext h2"">Game Changer!</h2>
\n<div class=""image-with-text__text rte body"">
\n
\nCooling fresh sensation. Prevents brain overheating. Improves blood circulation. Beneficial for the nervous system. Improves sleep quality.
\n<h2 class=""image-with-text__heading inline-richtext h2"">Freshly melted ICE</h2>
\n<div class=""image-with-text__text rte body"">
\n
\n<strong>Promotes Brain Health</strong>
\n
\nCreates a cooling effect. A feeling of pure refreshment leaving you energized, and ready to fully enjoy the sauna experience on a new level.
\n<h2 class=""image-with-text__heading inline-richtext h2"">Prevention of Excessive brain Heat</h2>
\n<div class=""image-with-text__text rte body"">
\n
\nOverheating the head can lead to discomfort, fatigue, and potential heat-related ailments.
\n<h2 class=""image-with-text__heading inline-richtext h2"">Mental Clarity</h2>
\n<div class=""image-with-text__text rte body"">
\n
\nKeeping the head cool in the sauna can help enhance mental clarity, focus, and concentration.
\n<h2 class=""image-with-text__heading inline-richtext h2"">Prana Flow</h2>
\n<div class=""image-with-text__text rte body"">
\n
\n<strong>According to Ayurveda
\n</strong>Cooling the head during a sauna session allows a smooth flow of vital life energy (prana) throughout the body.
\n
\n</div>
\n</div>
\n</div>
\n</div>
\n</div>
\n<iframe style=""display: none;""></iframe>
\n
\n<iframe style=""display: none;""></iframe>
\n
\n<iframe style=""display: none;""></iframe>
\n
\n<iframe style=""display: none;""></iframe>
\n
\n<iframe style=""display: none;""></iframe>
\n
\n<iframe style=""display: none;""></iframe>",,,taxable,,1,,,0,0,,,,,1,,37.190082644628099,48.760330578512397,"Gadgets > Hats",,,"https://pickaqua.com/wp-content/uploads/2024/06/20240510_2036001-scaled.webp, https://pickaqua.com/wp-content/uploads/2024/06/20240523_194050-scaled.webp, https://pickaqua.com/wp-content/uploads/2024/06/20240523_194231_1.webp, https://pickaqua.com/wp-content/uploads/2024/06/img_4976-scaled.webp, https://pickaqua.com/wp-content/uploads/2024/06/asset_16.webp, https://pickaqua.com/wp-content/uploads/2024/06/20240523_194721-scaled.jpg, https://pickaqua.com/wp-content/uploads/2024/06/20240523_202701-scaled.jpg, https://pickaqua.com/wp-content/uploads/2024/06/20240705_1247560-scaled.jpg, https://pickaqua.com/wp-content/uploads/2024/06/20240705_134506-scaled.jpg, https://pickaqua.com/wp-content/uploads/2024/06/20240705_134557-scaled.jpg, https://pickaqua.com/wp-content/uploads/2024/06/copy-of-20240522_195227-scaled.jpg, https://pickaqua.com/wp-content/uploads/2024/06/copy-of-20240522_200118-scaled.jpg, https://pickaqua.com/wp-content/uploads/2024/06/copy-of-20240523_153056-scaled.jpg, https://pickaqua.com/wp-content/uploads/2024/06/copy-of-20240523_194002-scaled.jpg, https://pickaqua.com/wp-content/uploads/2024/06/copy-of-20240523_194231-scaled.jpg, https://pickaqua.com/wp-content/uploads/2024/06/copy-of-20240523_194300-scaled.jpg, https://pickaqua.com/wp-content/uploads/2024/06/copy-of-20240523_194719-scaled.jpg, https://pickaqua.com/wp-content/uploads/2024/06/inshot_20240711_113442569-scaled.jpg, https://pickaqua.com/wp-content/uploads/2024/06/inshot_20240711_114334624.png, https://pickaqua.com/wp-content/uploads/2024/06/inshot_20240711_114345746-scaled.jpg, https://pickaqua.com/wp-content/uploads/2024/06/inshot_20240711_120222883.png, https://pickaqua.com/wp-content/uploads/2024/06/inshot_20240711_120238215-scaled.jpg, https://pickaqua.com/wp-content/uploads/2024/06/inshot_20240711_120403935.png, https://pickaqua.com/wp-content/uploads/2024/06/inshot_20240711_120420671-scaled.jpg",,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9873,simple,MgM_S_DIO,"Mg Mivela lightly carbonated 1.75l",1,0,visible,,"<ul>
\n 	<li>Natural Mineral Water Mg Mivela can be called fuel for the heart; it's a real magnesium booster from Serbia. <strong>One liter contains 91% of your daily magnesium intake, which is 343mg/l</strong>. Lightly carbonated</li>
\n 	<li>As you may know, magnesium is one of the best absorbed minerals in the body directly from water.</li>
\n 	<li>You will experience magnesium in many ways. First, the comfort of your heart will improve, especially when you exercise or go to the sauna. Just take a good amount of MgMivela a few hours before.</li>
\n 	<li>Your sleep quality will improve and stress will decrease, making your life happier. It is the perfect water for active people who want to improve the comfort of their heart. Magnesium is one of the main minerals for good health, it participates in more than 300 processes in the body.</li>
\n 	<li>In addition, it is rich in hydrogen carbonate (HCO3), which helps balance the body's pH and neutralize acidity.</li>
\n 	<li>The taste is amazing - it's a little sweet because of the magnesium and a little salty. And it is completely free from pollution; it does not contain nitrates. It is a must-have water. Your heart will thank you for taking care of it naturally.</li>
\n 	<li>Mg Mivela is a great gift for a friend!</li>
\n</ul>
\n<strong>Recommendation:</strong> To feel the effect, it is recommended to drink a large amount of MgMivela several hours before exercise. If you want to improve the quality of sleep, then drink MgMivela in the second half of the day.
\n
\n<iframe style=""display: none;""></iframe>
\n
\n<iframe style=""display: none;""></iframe>
\n
\n<iframe style=""display: none;""></iframe>
\n
\n<iframe style=""display: none;""></iframe>
\n
\n<iframe style=""display: none;""></iframe>
\n
\n<iframe style=""display: none;""></iframe>
\n
\n<iframe style=""display: none;""></iframe>",,,taxable,,1,,,0,0,1.75,,,,1,,,1.98,"Water > Natural Mineral Water","1.75l, lightly carbonated, Mg Mivela, Mg Mivela 1.35l, Mg Mivela lightly carbonated",,https://pickaqua.com/wp-content/uploads/2024/07/28dbc134a202334693f8acbcb1eb06d0.jpg,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9885,simple,MgM_DIO,"Mg Mivela carbonated 1.75l",1,0,visible,,"<ul>
\n 	<li>Natural Mineral Water Mg Mivela can be called fuel for the heart; it's a real magnesium booster from Serbia. <strong>One liter contains 91% of your daily magnesium intake, which is 343mg/l</strong>. Carbonated.</li>
\n 	<li>As you may know, magnesium is one of the best absorbed minerals in the body directly from water.</li>
\n 	<li>You will experience magnesium in many ways. First, the comfort of your heart will improve, especially when you exercise or go to the sauna. Just take a good amount of MgMivela a few hours before.</li>
\n 	<li>Your sleep quality will improve and stress will decrease, making your life happier. It is the perfect water for active people who want to improve the comfort of their heart. Magnesium is one of the main minerals for good health, it participates in more than 300 processes in the body.</li>
\n 	<li>In addition, it is rich in hydrogen carbonate (HCO3), which helps balance the body's pH and neutralize acidity.</li>
\n 	<li>The taste is amazing - it's a little sweet because of the magnesium and a little salty. And it is completely free from pollution; it does not contain nitrates. It is a must-have water. Your heart will thank you for taking care of it naturally.</li>
\n 	<li>Mg Mivela is a great gift for a friend!</li>
\n</ul>
\n<strong>Recommendation:</strong> To feel the effect, it is recommended to drink a large amount of MgMivela several hours before exercise. If you want to improve the quality of sleep, then drink MgMivela in the second half of the day.
\n
\n<iframe style=""display: none;""></iframe>
\n
\n<iframe style=""display: none;""></iframe>
\n
\n<iframe style=""display: none;""></iframe>
\n
\n<iframe style=""display: none;""></iframe>",,,taxable,,1,,,0,0,1.75,,,,1,,,1.98,"Water > Natural Mineral Water","1.75l, carbonated, Mg Mivela, Mg Mivela carbonated",,https://pickaqua.com/wp-content/uploads/2024/07/a9b0ae9112171d0c6511cc2def4e930f.jpg,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10349,simple,MgM_Bl_DIO,"Mg Mivela still 1.75l",1,0,visible,,"<ul>
\n 	<li>Natural Mineral Water Mg Mivela can be called fuel for the heart; it's a real magnesium booster from Serbia. <strong>One liter contains 91% of your daily magnesium intake, which is 343mg/l</strong>.</li>
\n 	<li>As you may know, magnesium is one of the best absorbed minerals in the body directly from water.</li>
\n 	<li>You will experience magnesium in many ways. First, the comfort of your heart will improve, especially when you exercise or go to the sauna. Just take a good amount of MgMivela a few hours before.</li>
\n 	<li>Your sleep quality will improve and stress will decrease, making your life happier. It is the perfect water for active people who want to improve the comfort of their heart. Magnesium is one of the main minerals for good health, it participates in more than 300 processes in the body.</li>
\n 	<li>In addition, it is rich in hydrogen carbonate (HCO3), which helps balance the body's pH and neutralize acidity.</li>
\n 	<li>The taste is amazing - it's a little sweet because of the magnesium and a little salty. And it is completely free from pollution; it does not contain nitrates. It is a must-have water. Your heart will thank you for taking care of it naturally.</li>
\n 	<li>Mg Mivela is a great gift for a friend!</li>
\n</ul>
\n<strong>Recommendation:</strong> To feel the effect, it is recommended to drink a large amount of MgMivela several hours before exercise. If you want to improve the quality of sleep, then drink MgMivela in the second half of the day.",,,taxable,,1,,,0,0,1.75,,,,1,,,1.98,"Water > Natural Mineral Water","1.75, Mg Mivela, Still",,https://pickaqua.com/wp-content/uploads/2025/03/mg_still.png,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11593,simple,WWS330,"White Water still (0.33L)",1,0,visible,"<span data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot; Glass Bottle 750ml STILL&quot;}"" data-sheets-userformat=""{&quot;2&quot;:17153,&quot;3&quot;:{&quot;1&quot;:0},&quot;11&quot;:4,&quot;12&quot;:0,&quot;17&quot;:1}""> Glass Bottle 330ml STILL</span>","<span data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;Discover White Water - the essence of purity and vitality. Alkaline natural mineral water with pH 9.2 and light mineral content (TDS 158 mg/l). Rich in silica, the beauty mineral. White water is perfect for daily hydration.nIdeal for those who appreciate the power of nature.nnWhat makes White Water unique? It contains naturally occurring colloidal silver, a truly rare element, in water. It was not for nothing that our ancestors put silver coins in water.nnTaste: Light, subtly sweet, velvety taste.nnThe perfect water for the HoReCa segment, which will make the organization truly special with the choice of White Water.nnExceptionally clean water from anunpolluted environment. Obtained at a depth of 515 meters with natural deposit pressure in Bulgaria's Rila Mountains National Park.nnElevate your hydration with White Water - where purity and elegance meet the rarity of the mineral composition.&quot;}"" data-sheets-userformat=""{&quot;2&quot;:769,&quot;3&quot;:{&quot;1&quot;:0},&quot;11&quot;:4,&quot;12&quot;:0}"">Discover White Water - the essence of purity and vitality. Alkaline natural mineral water with pH 9.2 and light mineral content (TDS 158 mg/l). Rich in silica, the beauty mineral. White water is perfect for daily hydration.
